,scenario,version,modified function,value,input,time,# loops,time in ms
3421,branching,compiled,case distribution,2,1000,8972.70642220974,1000,8972.70642220974
3422,branching,compiled,case distribution,2,1000,7862.31092363596,1000,7862.31092363596
3423,branching,compiled,case distribution,2,1000,7878.45759652555,1000,7878.45759652555
3424,branching,compiled,case distribution,2,1000,7872.754089534283,1000,7872.754089534283
3425,branching,compiled,case distribution,2,1000,8503.649404272437,1000,8503.649404272437
3426,branching,compiled,case distribution,2,1000,8960.163477808237,1000,8960.163477808237
3427,branching,compiled,case distribution,2,1000,9028.609465807676,1000,9028.609465807676
3428,branching,compiled,case distribution,2,1000,8470.87729535997,1000,8470.87729535997
3429,branching,compiled,case distribution,2,1000,8834.507212042809,1000,8834.507212042809
3430,branching,compiled,case distribution,2,1000,7905.785260722041,1000,7905.785260722041
3431,branching,compiled,case distribution,2,1000,8552.649669349194,1000,8552.649669349194
3432,branching,compiled,case distribution,2,1000,7874.277919530868,1000,7874.277919530868
3433,branching,compiled,case distribution,2,1000,7877.383003011346,1000,7877.383003011346
3434,branching,compiled,case distribution,2,1000,8335.989259183407,1000,8335.989259183407
3435,branching,compiled,case distribution,2,1000,9252.87796743214,1000,9252.87796743214
3436,branching,compiled,case distribution,2,1000,9377.290952950716,1000,9377.290952950716
3437,branching,compiled,case distribution,2,1000,9547.047536820171,1000,9547.047536820171
3438,branching,compiled,case distribution,2,1000,8739.65036869049,1000,8739.65036869049
3439,branching,compiled,case distribution,2,1000,8639.109099283814,1000,8639.109099283814
3440,branching,compiled,case distribution,2,1000,8140.93454927206,1000,8140.93454927206
3441,branching,compiled,case distribution,2,1000,7934.362841770053,1000,7934.362841770053
3442,branching,compiled,case distribution,2,1000,8223.569670692086,1000,8223.569670692086
3443,branching,compiled,case distribution,2,1000,8956.874070689082,1000,8956.874070689082
3444,branching,compiled,case distribution,2,1000,8348.286669701338,1000,8348.286669701338
3445,branching,compiled,case distribution,2,1000,7868.810152634978,1000,7868.810152634978
3446,branching,compiled,case distribution,2,1000,8821.60022109747,1000,8821.60022109747
3447,branching,compiled,case distribution,2,1000,9462.414799258113,1000,9462.414799258113
3448,branching,compiled,case distribution,2,1000,9282.327342778444,1000,9282.327342778444
3449,branching,compiled,case distribution,2,1000,8437.05552816391,1000,8437.05552816391
3450,branching,compiled,case block size ,1,1,40.93697667121887,1,40.93697667121887
3451,branching,compiled,case block size ,1,1,41.534388437867165,1,41.534388437867165
3452,branching,compiled,case block size ,1,1,42.21125319600105,1,42.21125319600105
3453,branching,compiled,case block size ,1,1,43.28864812850952,1,43.28864812850952
3454,branching,compiled,case block size ,1,1,44.18213479220867,1,44.18213479220867
3455,branching,compiled,case block size ,1,1,44.68290321528912,1,44.68290321528912
3456,branching,compiled,case block size ,1,1,49.90984685719013,1,49.90984685719013
3457,branching,compiled,case block size ,1,1,45.85119150578976,1,45.85119150578976
3458,branching,compiled,case block size ,1,1,49.90570619702339,1,49.90570619702339
3459,branching,compiled,case block size ,1,1,42.919399216771126,1,42.919399216771126
3460,branching,compiled,case block size ,1,1,45.85106857120991,1,45.85106857120991
3461,branching,compiled,case block size ,1,1,45.34027352929115,1,45.34027352929115
3462,branching,compiled,case block size ,1,1,43.131593614816666,1,43.131593614816666
3463,branching,compiled,case block size ,1,1,43.3085598051548,1,43.3085598051548
3464,branching,compiled,case block size ,1,1,48.10323752462864,1,48.10323752462864
3465,branching,compiled,case block size ,1,1,44.92751508951187,1,44.92751508951187
3466,branching,compiled,case block size ,1,1,47.84976318478584,1,47.84976318478584
3467,branching,compiled,case block size ,1,1,43.09879802167416,1,43.09879802167416
3468,branching,compiled,case block size ,1,1,43.61833073198795,1,43.61833073198795
3469,branching,compiled,case block size ,1,1,57.073742151260376,1,57.073742151260376
3470,branching,compiled,case block size ,1,1,49.14001934230328,1,49.14001934230328
3471,branching,compiled,case block size ,1,1,42.03899763524532,1,42.03899763524532
3472,branching,compiled,case block size ,1,1,57.394759729504585,1,57.394759729504585
3473,branching,compiled,case block size ,1,1,42.679112404584885,1,42.679112404584885
3474,branching,compiled,case block size ,1,1,52.76703089475632,1,52.76703089475632
3475,branching,compiled,case block size ,1,1,46.25404067337513,1,46.25404067337513
3476,branching,compiled,case block size ,1,1,42.4435269087553,1,42.4435269087553
3477,branching,compiled,case block size ,1,1,45.06709985435009,1,45.06709985435009
3478,branching,compiled,case block size ,1,1,39.223138242959976,1,39.223138242959976
3479,branching,compiled,case block size ,1,1,45.0871717184782,1,45.0871717184782
3480,branching,compiled,case block size ,1,10,128.72843444347382,10,128.72843444347382
3481,branching,compiled,case block size ,1,10,122.29251116514206,10,122.29251116514206
3482,branching,compiled,case block size ,1,10,122.10251949727537,10,122.10251949727537
3483,branching,compiled,case block size ,1,10,124.55157935619354,10,124.55157935619354
3484,branching,compiled,case block size ,1,10,124.55576844513416,10,124.55576844513416
3485,branching,compiled,case block size ,1,10,124.6574055403471,10,124.6574055403471
3486,branching,compiled,case block size ,1,10,121.7158529907465,10,121.7158529907465
3487,branching,compiled,case block size ,1,10,124.43695403635502,10,124.43695403635502
3488,branching,compiled,case block size ,1,10,122.38805368542673,10,122.38805368542673
3489,branching,compiled,case block size ,1,10,118.19728091359138,10,118.19728091359138
3490,branching,compiled,case block size ,1,10,126.2119710445404,10,126.2119710445404
3491,branching,compiled,case block size ,1,10,126.32526829838751,10,126.32526829838751
3492,branching,compiled,case block size ,1,10,119.61456760764122,10,119.61456760764122
3493,branching,compiled,case block size ,1,10,117.71689169108868,10,117.71689169108868
3494,branching,compiled,case block size ,1,10,172.2202803939581,10,172.2202803939581
3495,branching,compiled,case block size ,1,10,132.4646919965744,10,132.4646919965744
3496,branching,compiled,case block size ,1,10,126.03474222123624,10,126.03474222123624
3497,branching,compiled,case block size ,1,10,126.73170678317548,10,126.73170678317548
3498,branching,compiled,case block size ,1,10,138.84116150438786,10,138.84116150438786
3499,branching,compiled,case block size ,1,10,129.187922924757,10,129.187922924757
3500,branching,compiled,case block size ,1,10,166.37838445603848,10,166.37838445603848
3501,branching,compiled,case block size ,1,10,212.85188011825085,10,212.85188011825085
3502,branching,compiled,case block size ,1,10,145.3864797949791,10,145.3864797949791
3503,branching,compiled,case block size ,1,10,182.96142108738425,10,182.96142108738425
3504,branching,compiled,case block size ,1,10,122.20034562051296,10,122.20034562051296
3505,branching,compiled,case block size ,1,10,120.7379549741745,10,120.7379549741745
3506,branching,compiled,case block size ,1,10,124.52766671776772,10,124.52766671776772
3507,branching,compiled,case block size ,1,10,120.14691345393658,10,120.14691345393658
3508,branching,compiled,case block size ,1,10,119.10895071923731,10,119.10895071923731
3509,branching,compiled,case block size ,1,10,121.98195047676565,10,121.98195047676565
3510,branching,compiled,case block size ,1,100,946.8693230301142,100,946.8693230301142
3511,branching,compiled,case block size ,1,100,1179.070329293609,100,1179.070329293609
3512,branching,compiled,case block size ,1,100,1188.110075891018,100,1188.110075891018
3513,branching,compiled,case block size ,1,100,990.7127618789672,100,990.7127618789672
3514,branching,compiled,case block size ,1,100,1049.7841835021973,100,1049.7841835021973
3515,branching,compiled,case block size ,1,100,1031.6686183214188,100,1031.6686183214188
3516,branching,compiled,case block size ,1,100,960.498619824648,100,960.498619824648
3517,branching,compiled,case block size ,1,100,1092.7211306989193,100,1092.7211306989193
3518,branching,compiled,case block size ,1,100,1041.6202899068594,100,1041.6202899068594
3519,branching,compiled,case block size ,1,100,1119.4220948964355,100,1119.4220948964355
3520,branching,compiled,case block size ,1,100,1093.580087646842,100,1093.580087646842
3521,branching,compiled,case block size ,1,100,1090.9229218959808,100,1090.9229218959808
3522,branching,compiled,case block size ,1,100,987.6138065010308,100,987.6138065010308
3523,branching,compiled,case block size ,1,100,1132.1518644690514,100,1132.1518644690514
3524,branching,compiled,case block size ,1,100,964.0687499195336,100,964.0687499195336
3525,branching,compiled,case block size ,1,100,948.5895559191704,100,948.5895559191704
3526,branching,compiled,case block size ,1,100,1060.863135382533,100,1060.863135382533
3527,branching,compiled,case block size ,1,100,1165.8056266605854,100,1165.8056266605854
3528,branching,compiled,case block size ,1,100,992.508128285408,100,992.508128285408
3529,branching,compiled,case block size ,1,100,978.5910304635764,100,978.5910304635764
3530,branching,compiled,case block size ,1,100,1047.5029535591602,100,1047.5029535591602
3531,branching,compiled,case block size ,1,100,990.802589803934,100,990.802589803934
3532,branching,compiled,case block size ,1,100,989.8147489875556,100,989.8147489875556
3533,branching,compiled,case block size ,1,100,986.5271598100662,100,986.5271598100662
3534,branching,compiled,case block size ,1,100,1132.7743958681822,100,1132.7743958681822
3535,branching,compiled,case block size ,1,100,1079.6908475458622,100,1079.6908475458622
3536,branching,compiled,case block size ,1,100,940.8302325755358,100,940.8302325755358
3537,branching,compiled,case block size ,1,100,1158.2577340304852,100,1158.2577340304852
3538,branching,compiled,case block size ,1,100,1124.870177358389,100,1124.870177358389
3539,branching,compiled,case block size ,1,100,1028.9803985506296,100,1028.9803985506296
3540,branching,compiled,case block size ,1,500,4233.616283163428,500,4233.616283163428
3541,branching,compiled,case block size ,1,500,4742.545921355486,500,4742.545921355486
3542,branching,compiled,case block size ,1,500,4588.700810447335,500,4588.700810447335
3543,branching,compiled,case block size ,1,500,4597.326854243875,500,4597.326854243875
3544,branching,compiled,case block size ,1,500,3969.61322426796,500,3969.61322426796
3545,branching,compiled,case block size ,1,500,4754.212679341435,500,4754.212679341435
3546,branching,compiled,case block size ,1,500,4631.711069494486,500,4631.711069494486
3547,branching,compiled,case block size ,1,500,4475.2960950136185,500,4475.2960950136185
3548,branching,compiled,case block size ,1,500,4183.574812486768,500,4183.574812486768
3549,branching,compiled,case block size ,1,500,4044.4563776254654,500,4044.4563776254654
3550,branching,compiled,case block size ,1,500,4834.65570025146,500,4834.65570025146
3551,branching,compiled,case block size ,1,500,4741.151815280318,500,4741.151815280318
3552,branching,compiled,case block size ,1,500,4459.597742184997,500,4459.597742184997
3553,branching,compiled,case block size ,1,500,3939.505780115724,500,3939.505780115724
3554,branching,compiled,case block size ,1,500,3986.997075378895,500,3986.997075378895
3555,branching,compiled,case block size ,1,500,3988.0293924361463,500,3988.0293924361463
3556,branching,compiled,case block size ,1,500,4713.767578825355,500,4713.767578825355
3557,branching,compiled,case block size ,1,500,5110.482171177864,500,5110.482171177864
3558,branching,compiled,case block size ,1,500,4477.617068216205,500,4477.617068216205
3559,branching,compiled,case block size ,1,500,4525.612590834498,500,4525.612590834498
3560,branching,compiled,case block size ,1,500,4669.422252103686,500,4669.422252103686
3561,branching,compiled,case block size ,1,500,4768.328629434109,500,4768.328629434109
3562,branching,compiled,case block size ,1,500,4711.298700422049,500,4711.298700422049
3563,branching,compiled,case block size ,1,500,4673.559635877609,500,4673.559635877609
3564,branching,compiled,case block size ,1,500,4731.567464768887,500,4731.567464768887
3565,branching,compiled,case block size ,1,500,4765.573713928461,500,4765.573713928461
3566,branching,compiled,case block size ,1,500,4605.398090556264,500,4605.398090556264
3567,branching,compiled,case block size ,1,500,4358.391232788563,500,4358.391232788563
3568,branching,compiled,case block size ,1,500,4651.070527732372,500,4651.070527732372
3569,branching,compiled,case block size ,1,500,4754.507042467594,500,4754.507042467594
3570,branching,compiled,case block size ,1,1000,8357.52553679049,1000,8357.52553679049
3571,branching,compiled,case block size ,1,1000,8083.767876029015,1000,8083.767876029015
3572,branching,compiled,case block size ,1,1000,8452.723398804665,1000,8452.723398804665
3573,branching,compiled,case block size ,1,1000,8895.091481506824,1000,8895.091481506824
3574,branching,compiled,case block size ,1,1000,8432.955045253038,1000,8432.955045253038
3575,branching,compiled,case block size ,1,1000,7991.273583844304,1000,7991.273583844304
3576,branching,compiled,case block size ,1,1000,8628.71028855443,1000,8628.71028855443
3577,branching,compiled,case block size ,1,1000,9080.94833791256,1000,9080.94833791256
3578,branching,compiled,case block size ,1,1000,8623.984578996897,1000,8623.984578996897
3579,branching,compiled,case block size ,1,1000,8697.167279198766,1000,8697.167279198766
3580,branching,compiled,case block size ,1,1000,8722.306491807103,1000,8722.306491807103
3581,branching,compiled,case block size ,1,1000,8601.440211758018,1000,8601.440211758018
3582,branching,compiled,case block size ,1,1000,7890.804167836904,1000,7890.804167836904
3583,branching,compiled,case block size ,1,1000,9258.4127523005,1000,9258.4127523005
3584,branching,compiled,case block size ,1,1000,7922.935532405972,1000,7922.935532405972
3585,branching,compiled,case block size ,1,1000,8895.89204825461,1000,8895.89204825461
3586,branching,compiled,case block size ,1,1000,8597.480218857527,1000,8597.480218857527
3587,branching,compiled,case block size ,1,1000,8832.244841381907,1000,8832.244841381907
3588,branching,compiled,case block size ,1,1000,8667.281467467546,1000,8667.281467467546
3589,branching,compiled,case block size ,1,1000,9414.487706497312,1000,9414.487706497312
3590,branching,compiled,case block size ,1,1000,8485.285203903913,1000,8485.285203903913
3591,branching,compiled,case block size ,1,1000,8847.321623936296,1000,8847.321623936296
3592,branching,compiled,case block size ,1,1000,9436.648359522223,1000,9436.648359522223
3593,branching,compiled,case block size ,1,1000,9234.574185684323,1000,9234.574185684323
3594,branching,compiled,case block size ,1,1000,8237.933592870831,1000,8237.933592870831
3595,branching,compiled,case block size ,1,1000,8355.606092140079,1000,8355.606092140079
3596,branching,compiled,case block size ,1,1000,8910.943407565355,1000,8910.943407565355
3597,branching,compiled,case block size ,1,1000,8708.871556445956,1000,8708.871556445956
3598,branching,compiled,case block size ,1,1000,9017.359264194964,1000,9017.359264194964
3599,branching,compiled,case block size ,1,1000,8438.883185386658,1000,8438.883185386658
3600,branching,compiled,check relation,3,1,41.142866015434265,1,41.142866015434265
3601,branching,compiled,check relation,3,1,45.79884558916092,1,45.79884558916092
3602,branching,compiled,check relation,3,1,47.45879210531712,1,47.45879210531712
3603,branching,compiled,check relation,3,1,44.186342507600784,1,44.186342507600784
3604,branching,compiled,check relation,3,1,44.95393484830856,1,44.95393484830856
3605,branching,compiled,check relation,3,1,49.88427273929119,1,49.88427273929119
3606,branching,compiled,check relation,3,1,47.31704294681549,1,47.31704294681549
3607,branching,compiled,check relation,3,1,44.84880343079567,1,44.84880343079567
3608,branching,compiled,check relation,3,1,47.77250997722149,1,47.77250997722149
3609,branching,compiled,check relation,3,1,47.87733592092991,1,47.87733592092991
3610,branching,compiled,check relation,3,1,48.63913170993328,1,48.63913170993328
3611,branching,compiled,check relation,3,1,46.6795414686203,1,46.6795414686203
3612,branching,compiled,check relation,3,1,44.3742536008358,1,44.3742536008358
3613,branching,compiled,check relation,3,1,52.91319638490677,1,52.91319638490677
3614,branching,compiled,check relation,3,1,45.26078887283802,1,45.26078887283802
3615,branching,compiled,check relation,3,1,49.11467619240284,1,49.11467619240284
3616,branching,compiled,check relation,3,1,46.152759343385696,1,46.152759343385696
3617,branching,compiled,check relation,3,1,46.66605964303017,1,46.66605964303017
3618,branching,compiled,check relation,3,1,47.84363694489002,1,47.84363694489002
3619,branching,compiled,check relation,3,1,46.73255980014801,1,46.73255980014801
3620,branching,compiled,check relation,3,1,44.71958428621292,1,44.71958428621292
3621,branching,compiled,check relation,3,1,54.26493659615517,1,54.26493659615517
3622,branching,compiled,check relation,3,1,45.84238305687904,1,45.84238305687904
3623,branching,compiled,check relation,3,1,50.46104080975056,1,50.46104080975056
3624,branching,compiled,check relation,3,1,44.461436569690704,1,44.461436569690704
3625,branching,compiled,check relation,3,1,48.21932315826416,1,48.21932315826416
3626,branching,compiled,check relation,3,1,49.94454607367516,1,49.94454607367516
3627,branching,compiled,check relation,3,1,45.54453119635582,1,45.54453119635582
3628,branching,compiled,check relation,3,1,44.81067135930061,1,44.81067135930061
3629,branching,compiled,check relation,3,1,49.80975016951561,1,49.80975016951561
3630,branching,compiled,check relation,3,10,199.58606734871864,10,199.58606734871864
3631,branching,compiled,check relation,3,10,161.594670265913,10,161.594670265913
3632,branching,compiled,check relation,3,10,211.7392905056477,10,211.7392905056477
3633,branching,compiled,check relation,3,10,164.04666379094124,10,164.04666379094124
3634,branching,compiled,check relation,3,10,200.70789940655231,10,200.70789940655231
3635,branching,compiled,check relation,3,10,159.62096117436886,10,159.62096117436886
3636,branching,compiled,check relation,3,10,175.3184963017702,10,175.3184963017702
3637,branching,compiled,check relation,3,10,275.033175945282,10,275.033175945282
3638,branching,compiled,check relation,3,10,164.47021812200546,10,164.47021812200546
3639,branching,compiled,check relation,3,10,197.8444382548332,10,197.8444382548332
3640,branching,compiled,check relation,3,10,155.43052926659584,10,155.43052926659584
3641,branching,compiled,check relation,3,10,166.17876291275024,10,166.17876291275024
3642,branching,compiled,check relation,3,10,178.33925411105156,10,178.33925411105156
3643,branching,compiled,check relation,3,10,159.10731256008148,10,159.10731256008148
3644,branching,compiled,check relation,3,10,157.5929168611765,10,157.5929168611765
3645,branching,compiled,check relation,3,10,169.38206925988197,10,169.38206925988197
3646,branching,compiled,check relation,3,10,276.18622966110706,10,276.18622966110706
3647,branching,compiled,check relation,3,10,157.7238105237484,10,157.7238105237484
3648,branching,compiled,check relation,3,10,166.12481512129307,10,166.12481512129307
3649,branching,compiled,check relation,3,10,234.07208919525144,10,234.07208919525144
3650,branching,compiled,check relation,3,10,170.30333541333675,10,170.30333541333675
3651,branching,compiled,check relation,3,10,234.61115173995492,10,234.61115173995492
3652,branching,compiled,check relation,3,10,193.764241412282,10,193.764241412282
3653,branching,compiled,check relation,3,10,174.86434057354927,10,174.86434057354927
3654,branching,compiled,check relation,3,10,252.25133635103705,10,252.25133635103705
3655,branching,compiled,check relation,3,10,258.4645692259073,10,258.4645692259073
3656,branching,compiled,check relation,3,10,262.1292918920517,10,262.1292918920517
3657,branching,compiled,check relation,3,10,290.56653194129467,10,290.56653194129467
3658,branching,compiled,check relation,3,10,181.3828330487013,10,181.3828330487013
3659,branching,compiled,check relation,3,10,253.1523611396551,10,253.1523611396551
3660,branching,compiled,check relation,3,100,1314.3851701170206,100,1314.3851701170206
3661,branching,compiled,check relation,3,100,1276.3568572700024,100,1276.3568572700024
3662,branching,compiled,check relation,3,100,1317.8636245429516,100,1317.8636245429516
3663,branching,compiled,check relation,3,100,1265.109457075596,100,1265.109457075596
3664,branching,compiled,check relation,3,100,1257.7613722532988,100,1257.7613722532988
3665,branching,compiled,check relation,3,100,1318.9016580581665,100,1318.9016580581665
3666,branching,compiled,check relation,3,100,1396.9972506165504,100,1396.9972506165504
3667,branching,compiled,check relation,3,100,1360.528439283371,100,1360.528439283371
3668,branching,compiled,check relation,3,100,1599.9182779341936,100,1599.9182779341936
3669,branching,compiled,check relation,3,100,1310.823867097497,100,1310.823867097497
3670,branching,compiled,check relation,3,100,1260.7987876981497,100,1260.7987876981497
3671,branching,compiled,check relation,3,100,1084.8971456289291,100,1084.8971456289291
3672,branching,compiled,check relation,3,100,1377.0921789109707,100,1377.0921789109707
3673,branching,compiled,check relation,3,100,1363.9859408140182,100,1363.9859408140182
3674,branching,compiled,check relation,3,100,1487.3065669089556,100,1487.3065669089556
3675,branching,compiled,check relation,3,100,1300.4810027778149,100,1300.4810027778149
3676,branching,compiled,check relation,3,100,1264.1251534223557,100,1264.1251534223557
3677,branching,compiled,check relation,3,100,1267.5418462604284,100,1267.5418462604284
3678,branching,compiled,check relation,3,100,1292.824011296034,100,1292.824011296034
3679,branching,compiled,check relation,3,100,1365.563211962581,100,1365.563211962581
3680,branching,compiled,check relation,3,100,1320.7142185419798,100,1320.7142185419798
3681,branching,compiled,check relation,3,100,1263.0538623780012,100,1263.0538623780012
3682,branching,compiled,check relation,3,100,1264.2891760915518,100,1264.2891760915518
3683,branching,compiled,check relation,3,100,1287.2305903583765,100,1287.2305903583765
3684,branching,compiled,check relation,3,100,1322.9434564709663,100,1322.9434564709663
3685,branching,compiled,check relation,3,100,1294.9296049773693,100,1294.9296049773693
3686,branching,compiled,check relation,3,100,1319.7496831417084,100,1319.7496831417084
3687,branching,compiled,check relation,3,100,1259.7209587693214,100,1259.7209587693214
3688,branching,compiled,check relation,3,100,1288.700256496668,100,1288.700256496668
3689,branching,compiled,check relation,3,100,1360.777199268341,100,1360.777199268341
3690,branching,compiled,check relation,3,500,5540.00242985785,500,5540.00242985785
3691,branching,compiled,check relation,3,500,5694.175912067294,500,5694.175912067294
3692,branching,compiled,check relation,3,500,5613.444281741977,500,5613.444281741977
3693,branching,compiled,check relation,3,500,5537.223359569907,500,5537.223359569907
3694,branching,compiled,check relation,3,500,5637.443577870727,500,5637.443577870727
3695,branching,compiled,check relation,3,500,5890.91451652348,500,5890.91451652348
3696,branching,compiled,check relation,3,500,5362.576983869076,500,5362.576983869076
3697,branching,compiled,check relation,3,500,5630.92115521431,500,5630.92115521431
3698,branching,compiled,check relation,3,500,6420.201539993286,500,6420.201539993286
3699,branching,compiled,check relation,3,500,5668.520895764232,500,5668.520895764232
3700,branching,compiled,check relation,3,500,5945.749871432781,500,5945.749871432781
3701,branching,compiled,check relation,3,500,6019.538125023246,500,6019.538125023246
3702,branching,compiled,check relation,3,500,5251.984111964703,500,5251.984111964703
3703,branching,compiled,check relation,3,500,5464.890521019697,500,5464.890521019697
3704,branching,compiled,check relation,3,500,5717.305554077029,500,5717.305554077029
3705,branching,compiled,check relation,3,500,6355.882178992033,500,6355.882178992033
3706,branching,compiled,check relation,3,500,6006.601188331842,500,6006.601188331842
3707,branching,compiled,check relation,3,500,5643.6536479741335,500,5643.6536479741335
3708,branching,compiled,check relation,3,500,5721.382968127728,500,5721.382968127728
3709,branching,compiled,check relation,3,500,5328.294029459357,500,5328.294029459357
3710,branching,compiled,check relation,3,500,5734.612245112658,500,5734.612245112658
3711,branching,compiled,check relation,3,500,5550.403073430061,500,5550.403073430061
3712,branching,compiled,check relation,3,500,6086.5117609500885,500,6086.5117609500885
3713,branching,compiled,check relation,3,500,5370.829600840807,500,5370.829600840807
3714,branching,compiled,check relation,3,500,5537.644336000085,500,5537.644336000085
3715,branching,compiled,check relation,3,500,5265.540128573775,500,5265.540128573775
3716,branching,compiled,check relation,3,500,6014.695970341563,500,6014.695970341563
3717,branching,compiled,check relation,3,500,6334.2788852751255,500,6334.2788852751255
3718,branching,compiled,check relation,3,500,6129.330178722739,500,6129.330178722739
3719,branching,compiled,check relation,3,500,5770.1827846467495,500,5770.1827846467495
3720,branching,compiled,check relation,3,1000,11525.27816221118,1000,11525.27816221118
3721,branching,compiled,check relation,3,1000,10836.705109104514,1000,10836.705109104514
3722,branching,compiled,check relation,3,1000,11441.795028746128,1000,11441.795028746128
3723,branching,compiled,check relation,3,1000,11881.768327206371,1000,11881.768327206371
3724,branching,compiled,check relation,3,1000,10805.212669074535,1000,10805.212669074535
3725,branching,compiled,check relation,3,1000,11392.637422308326,1000,11392.637422308326
3726,branching,compiled,check relation,3,1000,10646.260851994157,1000,10646.260851994157
3727,branching,compiled,check relation,3,1000,10935.814401134849,1000,10935.814401134849
3728,branching,compiled,check relation,3,1000,10798.205073922873,1000,10798.205073922873
3729,branching,compiled,check relation,3,1000,10891.82425290346,1000,10891.82425290346
3730,branching,compiled,check relation,3,1000,11265.758398920298,1000,11265.758398920298
3731,branching,compiled,check relation,3,1000,11839.156556874514,1000,11839.156556874514
3732,branching,compiled,check relation,3,1000,10856.614340096712,1000,10856.614340096712
3733,branching,compiled,check relation,3,1000,10832.713132724166,1000,10832.713132724166
3734,branching,compiled,check relation,3,1000,11085.302617400885,1000,11085.302617400885
3735,branching,compiled,check relation,3,1000,11607.213588431478,1000,11607.213588431478
3736,branching,compiled,check relation,3,1000,10746.10715545714,1000,10746.10715545714
3737,branching,compiled,check relation,3,1000,11750.459875911474,1000,11750.459875911474
3738,branching,compiled,check relation,3,1000,11493.797317147257,1000,11493.797317147257
3739,branching,compiled,check relation,3,1000,10575.706219300628,1000,10575.706219300628
3740,branching,compiled,check relation,3,1000,11124.07166324556,1000,11124.07166324556
3741,branching,compiled,check relation,3,1000,10729.48493808508,1000,10729.48493808508
3742,branching,compiled,check relation,3,1000,11435.284340754151,1000,11435.284340754151
3743,branching,compiled,check relation,3,1000,12503.455564379692,1000,12503.455564379692
3744,branching,compiled,check relation,3,1000,11951.656363904476,1000,11951.656363904476
3745,branching,compiled,check relation,3,1000,11215.78174829483,1000,11215.78174829483
3746,branching,compiled,check relation,3,1000,11138.22802528739,1000,11138.22802528739
3747,branching,compiled,check relation,3,1000,11117.543851956723,1000,11117.543851956723
3748,branching,compiled,check relation,3,1000,12326.57904177904,1000,12326.57904177904
3749,branching,compiled,check relation,3,1000,11217.810411006212,1000,11217.810411006212
3750,branching,compiled,branch time relation,3,1,39.25296105444431,1,39.25296105444431
3751,branching,compiled,branch time relation,3,1,37.36147843301296,1,37.36147843301296
3752,branching,compiled,branch time relation,3,1,38.7730710208416,1,38.7730710208416
3753,branching,compiled,branch time relation,3,1,41.0479661077261,1,41.0479661077261
3754,branching,compiled,branch time relation,3,1,36.88611648976803,1,36.88611648976803
3755,branching,compiled,branch time relation,3,1,34.93167459964752,1,34.93167459964752
3756,branching,compiled,branch time relation,3,1,37.00732626020909,1,37.00732626020909
3757,branching,compiled,branch time relation,3,1,37.18273714184761,1,37.18273714184761
3758,branching,compiled,branch time relation,3,1,36.02399863302708,1,36.02399863302708
3759,branching,compiled,branch time relation,3,1,39.453448727726936,1,39.453448727726936
3760,branching,compiled,branch time relation,3,1,35.163333639502525,1,35.163333639502525
3761,branching,compiled,branch time relation,3,1,37.41160035133362,1,37.41160035133362
3762,branching,compiled,branch time relation,3,1,37.07357682287693,1,37.07357682287693
3763,branching,compiled,branch time relation,3,1,39.25517201423645,1,39.25517201423645
3764,branching,compiled,branch time relation,3,1,41.49848967790604,1,41.49848967790604
3765,branching,compiled,branch time relation,3,1,37.27390430867672,1,37.27390430867672
3766,branching,compiled,branch time relation,3,1,39.38900306820869,1,39.38900306820869
3767,branching,compiled,branch time relation,3,1,35.397060215473175,1,35.397060215473175
3768,branching,compiled,branch time relation,3,1,38.81038352847099,1,38.81038352847099
3769,branching,compiled,branch time relation,3,1,39.04234059154987,1,39.04234059154987
3770,branching,compiled,branch time relation,3,1,39.35858421027661,1,39.35858421027661
3771,branching,compiled,branch time relation,3,1,36.72455623745918,1,36.72455623745918
3772,branching,compiled,branch time relation,3,1,36.86083294451237,1,36.86083294451237
3773,branching,compiled,branch time relation,3,1,46.62239924073219,1,46.62239924073219
3774,branching,compiled,branch time relation,3,1,39.22051377594471,1,39.22051377594471
3775,branching,compiled,branch time relation,3,1,37.25382871925831,1,37.25382871925831
3776,branching,compiled,branch time relation,3,1,40.469953790307045,1,40.469953790307045
3777,branching,compiled,branch time relation,3,1,37.17980347573757,1,37.17980347573757
3778,branching,compiled,branch time relation,3,1,34.84765067696571,1,34.84765067696571
3779,branching,compiled,branch time relation,3,1,37.36162558197975,1,37.36162558197975
3780,branching,compiled,branch time relation,3,10,85.81002056598663,10,85.81002056598663
3781,branching,compiled,branch time relation,3,10,84.82923172414303,10,84.82923172414303
3782,branching,compiled,branch time relation,3,10,108.98392088711262,10,108.98392088711262
3783,branching,compiled,branch time relation,3,10,89.87757936120033,10,89.87757936120033
3784,branching,compiled,branch time relation,3,10,95.72618640959264,10,95.72618640959264
3785,branching,compiled,branch time relation,3,10,86.63454093039036,10,86.63454093039036
3786,branching,compiled,branch time relation,3,10,114.31296356022358,10,114.31296356022358
3787,branching,compiled,branch time relation,3,10,117.29825846850872,10,117.29825846850872
3788,branching,compiled,branch time relation,3,10,116.51820316910744,10,116.51820316910744
3789,branching,compiled,branch time relation,3,10,106.872646138072,10,106.872646138072
3790,branching,compiled,branch time relation,3,10,88.8589359819889,10,88.8589359819889
3791,branching,compiled,branch time relation,3,10,96.24629840254784,10,96.24629840254784
3792,branching,compiled,branch time relation,3,10,128.3547319471836,10,128.3547319471836
3793,branching,compiled,branch time relation,3,10,98.20866025984289,10,98.20866025984289
