,scenario,version,modified function,value,input,time,list function input,time in ms,# loops
3411,branching,compiled,case distribution,2,500,4117.830218747258,10000,4117.830218747258,500
3412,branching,compiled,case distribution,2,500,4810.655912384391,10000,4810.655912384391,500
3413,branching,compiled,case distribution,2,500,4071.23364135623,10000,4071.23364135623,500
3414,branching,compiled,case distribution,2,500,3991.3698956370354,10000,3991.3698956370354,500
3415,branching,compiled,case distribution,2,500,4636.427033692598,10000,4636.427033692598,500
3416,branching,compiled,case distribution,2,500,4203.846003860235,10000,4203.846003860235,500
3417,branching,compiled,case distribution,2,500,4506.245780736208,10000,4506.245780736208,500
3418,branching,compiled,case distribution,2,500,4583.551494404674,10000,4583.551494404674,500
3419,branching,compiled,case distribution,2,500,4616.881774738431,10000,4616.881774738431,500
3420,branching,compiled,case distribution,2,1000,8681.121919304132,10000,8681.121919304132,1000
3421,branching,compiled,case distribution,2,1000,8457.511642947793,10000,8457.511642947793,1000
3422,branching,compiled,case distribution,2,1000,8074.267737567425,10000,8074.267737567425,1000
3423,branching,compiled,case distribution,2,1000,8579.702731221914,10000,8579.702731221914,1000
3424,branching,compiled,case distribution,2,1000,8518.76861974597,10000,8518.76861974597,1000
3425,branching,compiled,case distribution,2,1000,8632.380370050669,10000,8632.380370050669,1000
3426,branching,compiled,case distribution,2,1000,8618.552679196,10000,8618.552679196,1000
3427,branching,compiled,case distribution,2,1000,9531.369326636195,10000,9531.369326636195,1000
3428,branching,compiled,case distribution,2,1000,8015.916286036372,10000,8015.916286036372,1000
3429,branching,compiled,case distribution,2,1000,8077.386846765876,10000,8077.386846765876,1000
3430,branching,compiled,case distribution,2,1000,8502.463933080435,10000,8502.463933080435,1000
3431,branching,compiled,case distribution,2,1000,8004.798384383321,10000,8004.798384383321,1000
3432,branching,compiled,case distribution,2,1000,8462.407974526286,10000,8462.407974526286,1000
3433,branching,compiled,case distribution,2,1000,8572.74062372744,10000,8572.74062372744,1000
3434,branching,compiled,case distribution,2,1000,8402.843376621604,10000,8402.843376621604,1000
3435,branching,compiled,case distribution,2,1000,8053.767265751958,10000,8053.767265751958,1000
3436,branching,compiled,case distribution,2,1000,8430.520731955767,10000,8430.520731955767,1000
3437,branching,compiled,case distribution,2,1000,8038.151757791638,10000,8038.151757791638,1000
3438,branching,compiled,case distribution,2,1000,8020.992208272219,10000,8020.992208272219,1000
3439,branching,compiled,case distribution,2,1000,8665.76747968793,10000,8665.76747968793,1000
3440,branching,compiled,case distribution,2,1000,8502.280045300722,10000,8502.280045300722,1000
3441,branching,compiled,case distribution,2,1000,8498.355994001031,10000,8498.355994001031,1000
3442,branching,compiled,case distribution,2,1000,9498.583415523171,10000,9498.583415523171,1000
3443,branching,compiled,case distribution,2,1000,8323.286570608616,10000,8323.286570608616,1000
3444,branching,compiled,case distribution,2,1000,8496.571220457554,10000,8496.571220457554,1000
3445,branching,compiled,case distribution,2,1000,8824.032567441463,10000,8824.032567441463,1000
3446,branching,compiled,case distribution,2,1000,8658.66314060986,10000,8658.66314060986,1000
3447,branching,compiled,case distribution,2,1000,8655.248088762164,10000,8655.248088762164,1000
3448,branching,compiled,case distribution,2,1000,8966.595178470016,10000,8966.595178470016,1000
3449,branching,compiled,case distribution,2,1000,8312.502555549145,10000,8312.502555549145,1000
3450,branching,compiled,case block size ,1,1,57.74589255452156,10000,57.74589255452156,1
3451,branching,compiled,case block size ,1,1,39.63051736354828,10000,39.63051736354828,1
3452,branching,compiled,case block size ,1,1,41.74357280135155,10000,41.74357280135155,1
3453,branching,compiled,case block size ,1,1,44.98510621488094,10000,44.98510621488094,1
3454,branching,compiled,case block size ,1,1,43.53445954620838,10000,43.53445954620838,1
3455,branching,compiled,case block size ,1,1,49.335865303874016,10000,49.335865303874016,1
3456,branching,compiled,case block size ,1,1,53.25158126652241,10000,53.25158126652241,1
3457,branching,compiled,case block size ,1,1,51.03793740272522,10000,51.03793740272522,1
3458,branching,compiled,case block size ,1,1,50.43692700564861,10000,50.43692700564861,1
3459,branching,compiled,case block size ,1,1,43.46208274364472,10000,43.46208274364472,1
3460,branching,compiled,case block size ,1,1,41.4870698004961,10000,41.4870698004961,1
3461,branching,compiled,case block size ,1,1,43.83743181824684,10000,43.83743181824684,1
3462,branching,compiled,case block size ,1,1,50.93508772552013,10000,50.93508772552013,1
3463,branching,compiled,case block size ,1,1,42.85759665071964,10000,42.85759665071964,1
3464,branching,compiled,case block size ,1,1,44.516025111079216,10000,44.516025111079216,1
3465,branching,compiled,case block size ,1,1,40.6732764095068,10000,40.6732764095068,1
3466,branching,compiled,case block size ,1,1,51.86215601861477,10000,51.86215601861477,1
3467,branching,compiled,case block size ,1,1,62.28499859571457,10000,62.28499859571457,1
3468,branching,compiled,case block size ,1,1,54.59470488131046,10000,54.59470488131046,1
3469,branching,compiled,case block size ,1,1,47.18636348843575,10000,47.18636348843575,1
3470,branching,compiled,case block size ,1,1,43.79412718117237,10000,43.79412718117237,1
3471,branching,compiled,case block size ,1,1,44.64640095829964,10000,44.64640095829964,1
3472,branching,compiled,case block size ,1,1,46.898091211915016,10000,46.898091211915016,1
3473,branching,compiled,case block size ,1,1,45.91262713074684,10000,45.91262713074684,1
3474,branching,compiled,case block size ,1,1,44.1408883780241,10000,44.1408883780241,1
3475,branching,compiled,case block size ,1,1,49.43625628948212,10000,49.43625628948212,1
3476,branching,compiled,case block size ,1,1,42.44340769946575,10000,42.44340769946575,1
3477,branching,compiled,case block size ,1,1,40.06246849894524,10000,40.06246849894524,1
3478,branching,compiled,case block size ,1,1,48.89779537916184,10000,48.89779537916184,1
3479,branching,compiled,case block size ,1,1,41.24090261757374,10000,41.24090261757374,1
3480,branching,compiled,case block size ,1,10,124.96705166995524,10000,124.96705166995524,10
3481,branching,compiled,case block size ,1,10,123.03259037435056,10000,123.03259037435056,10
3482,branching,compiled,case block size ,1,10,119.10761706531048,10000,119.10761706531048,10
3483,branching,compiled,case block size ,1,10,129.30826842784882,10000,129.30826842784882,10
3484,branching,compiled,case block size ,1,10,128.98298911750317,10000,128.98298911750317,10
3485,branching,compiled,case block size ,1,10,121.16016633808611,10000,121.16016633808611,10
3486,branching,compiled,case block size ,1,10,117.64362826943398,10000,117.64362826943398,10
3487,branching,compiled,case block size ,1,10,124.05592389404774,10000,124.05592389404774,10
3488,branching,compiled,case block size ,1,10,117.3296682536602,10000,117.3296682536602,10
3489,branching,compiled,case block size ,1,10,118.85368451476096,10000,118.85368451476096,10
3490,branching,compiled,case block size ,1,10,115.4027096927166,10000,115.4027096927166,10
3491,branching,compiled,case block size ,1,10,127.31294147670268,10000,127.31294147670268,10
3492,branching,compiled,case block size ,1,10,181.7236915230751,10000,181.7236915230751,10
3493,branching,compiled,case block size ,1,10,120.70104479789734,10000,120.70104479789734,10
3494,branching,compiled,case block size ,1,10,125.08992664515972,10000,125.08992664515972,10
3495,branching,compiled,case block size ,1,10,121.5562280267477,10000,121.5562280267477,10
3496,branching,compiled,case block size ,1,10,121.72566913068296,10000,121.72566913068296,10
3497,branching,compiled,case block size ,1,10,131.8463571369648,10000,131.8463571369648,10
3498,branching,compiled,case block size ,1,10,149.8914174735546,10000,149.8914174735546,10
3499,branching,compiled,case block size ,1,10,139.671940356493,10000,139.671940356493,10
3500,branching,compiled,case block size ,1,10,178.09849604964256,10000,178.09849604964256,10
3501,branching,compiled,case block size ,1,10,121.5435154736042,10000,121.5435154736042,10
3502,branching,compiled,case block size ,1,10,122.99313768744469,10000,122.99313768744469,10
3503,branching,compiled,case block size ,1,10,116.99378304183485,10000,116.99378304183485,10
3504,branching,compiled,case block size ,1,10,123.08118864893912,10000,123.08118864893912,10
3505,branching,compiled,case block size ,1,10,122.81452864408492,10000,122.81452864408492,10
3506,branching,compiled,case block size ,1,10,119.46611478924753,10000,119.46611478924753,10
3507,branching,compiled,case block size ,1,10,209.13688838481903,10000,209.13688838481903,10
3508,branching,compiled,case block size ,1,10,155.73647059500215,10000,155.73647059500215,10
3509,branching,compiled,case block size ,1,10,199.0010347217321,10000,199.0010347217321,10
3510,branching,compiled,case block size ,1,100,1161.004260182381,10000,1161.004260182381,100
3511,branching,compiled,case block size ,1,100,1147.899055853486,10000,1147.899055853486,100
3512,branching,compiled,case block size ,1,100,1149.650178849697,10000,1149.650178849697,100
3513,branching,compiled,case block size ,1,100,986.5351859480144,10000,986.5351859480144,100
3514,branching,compiled,case block size ,1,100,1016.7010221630336,10000,1016.7010221630336,100
3515,branching,compiled,case block size ,1,100,973.1789529323578,10000,973.1789529323578,100
3516,branching,compiled,case block size ,1,100,1058.209178969264,10000,1058.209178969264,100
3517,branching,compiled,case block size ,1,100,1014.0219964087008,10000,1014.0219964087008,100
3518,branching,compiled,case block size ,1,100,1013.6680826544762,10000,1013.6680826544762,100
3519,branching,compiled,case block size ,1,100,1186.564726755023,10000,1186.564726755023,100
3520,branching,compiled,case block size ,1,100,988.8668637722732,10000,988.8668637722732,100
3521,branching,compiled,case block size ,1,100,963.8291001319884,10000,963.8291001319884,100
3522,branching,compiled,case block size ,1,100,1092.910246923566,10000,1092.910246923566,100
3523,branching,compiled,case block size ,1,100,992.9860644042492,10000,992.9860644042492,100
3524,branching,compiled,case block size ,1,100,1023.2488047331572,10000,1023.2488047331572,100
3525,branching,compiled,case block size ,1,100,1141.5747348219156,10000,1141.5747348219156,100
3526,branching,compiled,case block size ,1,100,1091.9974241405723,10000,1091.9974241405723,100
3527,branching,compiled,case block size ,1,100,1063.6698883026838,10000,1063.6698883026838,100
3528,branching,compiled,case block size ,1,100,1195.693038403988,10000,1195.693038403988,100
3529,branching,compiled,case block size ,1,100,1062.8128927201033,10000,1062.8128927201033,100
3530,branching,compiled,case block size ,1,100,966.4121437817812,10000,966.4121437817812,100
3531,branching,compiled,case block size ,1,100,1083.6217794567349,10000,1083.6217794567349,100
3532,branching,compiled,case block size ,1,100,1058.9941032230854,10000,1058.9941032230854,100
3533,branching,compiled,case block size ,1,100,1307.0723190903664,10000,1307.0723190903664,100
3534,branching,compiled,case block size ,1,100,1033.194113522768,10000,1033.194113522768,100
3535,branching,compiled,case block size ,1,100,1123.0552084743977,10000,1123.0552084743977,100
3536,branching,compiled,case block size ,1,100,1155.260194092989,10000,1155.260194092989,100
3537,branching,compiled,case block size ,1,100,1128.8030426949265,10000,1128.8030426949265,100
3538,branching,compiled,case block size ,1,100,1069.4575011730194,10000,1069.4575011730194,100
3539,branching,compiled,case block size ,1,100,1120.1506108045578,10000,1120.1506108045578,100
3540,branching,compiled,case block size ,1,500,4814.420618116856,10000,4814.420618116856,500
3541,branching,compiled,case block size ,1,500,4582.027500495315,10000,4582.027500495315,500
3542,branching,compiled,case block size ,1,500,4329.978229478002,10000,4329.978229478002,500
3543,branching,compiled,case block size ,1,500,4542.020136490464,10000,4542.020136490464,500
3544,branching,compiled,case block size ,1,500,4568.158246576786,10000,4568.158246576786,500
3545,branching,compiled,case block size ,1,500,4592.737276107073,10000,4592.737276107073,500
3546,branching,compiled,case block size ,1,500,4705.670837312937,10000,4705.670837312937,500
3547,branching,compiled,case block size ,1,500,4628.107707947493,10000,4628.107707947493,500
3548,branching,compiled,case block size ,1,500,4563.502220436931,10000,4563.502220436931,500
3549,branching,compiled,case block size ,1,500,4726.084649562836,10000,4726.084649562836,500
3550,branching,compiled,case block size ,1,500,4904.491426423192,10000,4904.491426423192,500
3551,branching,compiled,case block size ,1,500,4314.416898414493,10000,4314.416898414493,500
3552,branching,compiled,case block size ,1,500,4561.496905982494,10000,4561.496905982494,500
3553,branching,compiled,case block size ,1,500,4032.4509777128696,10000,4032.4509777128696,500
3554,branching,compiled,case block size ,1,500,4099.665706977248,10000,4099.665706977248,500
3555,branching,compiled,case block size ,1,500,4038.3388120681047,10000,4038.3388120681047,500
3556,branching,compiled,case block size ,1,500,4118.788227438927,10000,4118.788227438927,500
3557,branching,compiled,case block size ,1,500,4088.3056577295065,10000,4088.3056577295065,500
3558,branching,compiled,case block size ,1,500,4501.030052080751,10000,4501.030052080751,500
3559,branching,compiled,case block size ,1,500,4029.325559735298,10000,4029.325559735298,500
3560,branching,compiled,case block size ,1,500,4670.445496216416,10000,4670.445496216416,500
3561,branching,compiled,case block size ,1,500,4949.443722143769,10000,4949.443722143769,500
3562,branching,compiled,case block size ,1,500,4470.579952001572,10000,4470.579952001572,500
3563,branching,compiled,case block size ,1,500,4044.9855532497168,10000,4044.9855532497168,500
3564,branching,compiled,case block size ,1,500,4116.077106446028,10000,4116.077106446028,500
3565,branching,compiled,case block size ,1,500,4839.616037905216,10000,4839.616037905216,500
3566,branching,compiled,case block size ,1,500,4714.0613328665495,10000,4714.0613328665495,500
3567,branching,compiled,case block size ,1,500,4564.51896391809,10000,4564.51896391809,500
3568,branching,compiled,case block size ,1,500,4054.042853415013,10000,4054.042853415013,500
3569,branching,compiled,case block size ,1,500,4667.650282382965,10000,4667.650282382965,500
3570,branching,compiled,case block size ,1,1000,8460.374914109707,10000,8460.374914109707,1000
3571,branching,compiled,case block size ,1,1000,8669.917708262801,10000,8669.917708262801,1000
3572,branching,compiled,case block size ,1,1000,8620.685525238514,10000,8620.685525238514,1000
3573,branching,compiled,case block size ,1,1000,8059.173068031669,10000,8059.173068031669,1000
3574,branching,compiled,case block size ,1,1000,8124.887501820922,10000,8124.887501820922,1000
3575,branching,compiled,case block size ,1,1000,8753.918891772628,10000,8753.918891772628,1000
3576,branching,compiled,case block size ,1,1000,9661.791075021029,10000,9661.791075021029,1000
3577,branching,compiled,case block size ,1,1000,8633.90719331801,10000,8633.90719331801,1000
3578,branching,compiled,case block size ,1,1000,8077.152477577329,10000,8077.152477577329,1000
3579,branching,compiled,case block size ,1,1000,9015.847759321332,10000,9015.847759321332,1000
3580,branching,compiled,case block size ,1,1000,9304.906958714128,10000,9304.906958714128,1000
3581,branching,compiled,case block size ,1,1000,8539.535526186228,10000,8539.535526186228,1000
3582,branching,compiled,case block size ,1,1000,8085.450759157538,10000,8085.450759157538,1000
3583,branching,compiled,case block size ,1,1000,8021.9280160963535,10000,8021.9280160963535,1000
3584,branching,compiled,case block size ,1,1000,8407.36361965537,10000,8407.36361965537,1000
3585,branching,compiled,case block size ,1,1000,9007.879754528403,10000,9007.879754528403,1000
3586,branching,compiled,case block size ,1,1000,9096.324160695076,10000,9096.324160695076,1000
3587,branching,compiled,case block size ,1,1000,8698.919026181102,10000,8698.919026181102,1000
3588,branching,compiled,case block size ,1,1000,8037.786806002259,10000,8037.786806002259,1000
3589,branching,compiled,case block size ,1,1000,8132.032915949821,10000,8132.032915949821,1000
3590,branching,compiled,case block size ,1,1000,8511.294787749648,10000,8511.294787749648,1000
3591,branching,compiled,case block size ,1,1000,9160.95434129238,10000,9160.95434129238,1000
3592,branching,compiled,case block size ,1,1000,8609.977127984166,10000,8609.977127984166,1000
3593,branching,compiled,case block size ,1,1000,8762.132249772549,10000,8762.132249772549,1000
3594,branching,compiled,case block size ,1,1000,8625.473072752357,10000,8625.473072752357,1000
3595,branching,compiled,case block size ,1,1000,8806.908998638391,10000,8806.908998638391,1000
3596,branching,compiled,case block size ,1,1000,8052.609704434872,10000,8052.609704434872,1000
3597,branching,compiled,case block size ,1,1000,8755.523091182113,10000,8755.523091182113,1000
3598,branching,compiled,case block size ,1,1000,8829.399751499295,10000,8829.399751499295,1000
3599,branching,compiled,case block size ,1,1000,8475.235439836979,10000,8475.235439836979,1000
3600,branching,compiled,check relation,3,1,45.43447121977806,10000,45.43447121977806,1
3601,branching,compiled,check relation,3,1,45.24083994328976,10000,45.24083994328976,1
3602,branching,compiled,check relation,3,1,44.88703981041908,10000,44.88703981041908,1
3603,branching,compiled,check relation,3,1,45.7764957100153,10000,45.7764957100153,1
3604,branching,compiled,check relation,3,1,45.50984129309654,10000,45.50984129309654,1
3605,branching,compiled,check relation,3,1,51.52984522283077,10000,51.52984522283077,1
3606,branching,compiled,check relation,3,1,49.981288611888885,10000,49.981288611888885,1
3607,branching,compiled,check relation,3,1,42.57632419466972,10000,42.57632419466972,1
3608,branching,compiled,check relation,3,1,46.425143256783485,10000,46.425143256783485,1
3609,branching,compiled,check relation,3,1,46.7562060803175,10000,46.7562060803175,1
3610,branching,compiled,check relation,3,1,45.75522057712078,10000,45.75522057712078,1
3611,branching,compiled,check relation,3,1,43.87024603784084,10000,43.87024603784084,1
3612,branching,compiled,check relation,3,1,43.16595010459423,10000,43.16595010459423,1
3613,branching,compiled,check relation,3,1,52.74485237896442,10000,52.74485237896442,1
3614,branching,compiled,check relation,3,1,50.44881626963616,10000,50.44881626963616,1
3615,branching,compiled,check relation,3,1,45.889316126704216,10000,45.889316126704216,1
3616,branching,compiled,check relation,3,1,47.50899225473404,10000,47.50899225473404,1
3617,branching,compiled,check relation,3,1,47.28723503649235,10000,47.28723503649235,1
3618,branching,compiled,check relation,3,1,40.61097279191017,10000,40.61097279191017,1
3619,branching,compiled,check relation,3,1,46.82067222893238,10000,46.82067222893238,1
3620,branching,compiled,check relation,3,1,48.99941198527813,10000,48.99941198527813,1
3621,branching,compiled,check relation,3,1,45.75236700475216,10000,45.75236700475216,1
3622,branching,compiled,check relation,3,1,48.227159306406975,10000,48.227159306406975,1
3623,branching,compiled,check relation,3,1,45.65936513245106,10000,45.65936513245106,1
3624,branching,compiled,check relation,3,1,51.82522535324097,10000,51.82522535324097,1
3625,branching,compiled,check relation,3,1,44.60099712014198,10000,44.60099712014198,1
3626,branching,compiled,check relation,3,1,43.37143339216709,10000,43.37143339216709,1
3627,branching,compiled,check relation,3,1,47.14895039796829,10000,47.14895039796829,1
3628,branching,compiled,check relation,3,1,45.056506991386414,10000,45.056506991386414,1
3629,branching,compiled,check relation,3,1,54.08554896712303,10000,54.08554896712303,1
3630,branching,compiled,check relation,3,10,175.9540531784296,10000,175.9540531784296,10
3631,branching,compiled,check relation,3,10,286.35931573808193,10000,286.35931573808193,10
3632,branching,compiled,check relation,3,10,168.4255190193653,10000,168.4255190193653,10
3633,branching,compiled,check relation,3,10,187.00056709349155,10000,187.00056709349155,10
3634,branching,compiled,check relation,3,10,215.828575193882,10000,215.828575193882,10
3635,branching,compiled,check relation,3,10,256.07011280953884,10000,256.07011280953884,10
3636,branching,compiled,check relation,3,10,242.32841841876507,10000,242.32841841876507,10
3637,branching,compiled,check relation,3,10,266.9887244701385,10000,266.9887244701385,10
3638,branching,compiled,check relation,3,10,271.28690853714943,10000,271.28690853714943,10
3639,branching,compiled,check relation,3,10,162.0642114430666,10000,162.0642114430666,10
3640,branching,compiled,check relation,3,10,179.08424511551857,10000,179.08424511551857,10
3641,branching,compiled,check relation,3,10,199.64292086660865,10000,199.64292086660865,10
3642,branching,compiled,check relation,3,10,173.56837168335915,10000,173.56837168335915,10
3643,branching,compiled,check relation,3,10,226.49962455034256,10000,226.49962455034256,10
3644,branching,compiled,check relation,3,10,204.4588252902031,10000,204.4588252902031,10
3645,branching,compiled,check relation,3,10,169.18697021901608,10000,169.18697021901608,10
3646,branching,compiled,check relation,3,10,190.63550420105457,10000,190.63550420105457,10
3647,branching,compiled,check relation,3,10,165.4510647058487,10000,165.4510647058487,10
3648,branching,compiled,check relation,3,10,169.43705268204212,10000,169.43705268204212,10
3649,branching,compiled,check relation,3,10,259.3298200517893,10000,259.3298200517893,10
3650,branching,compiled,check relation,3,10,284.40585918724537,10000,284.40585918724537,10
3651,branching,compiled,check relation,3,10,159.97669287025928,10000,159.97669287025928,10
3652,branching,compiled,check relation,3,10,174.7425775974989,10000,174.7425775974989,10
3653,branching,compiled,check relation,3,10,256.7474003881216,10000,256.7474003881216,10
3654,branching,compiled,check relation,3,10,268.5534358024597,10000,268.5534358024597,10
3655,branching,compiled,check relation,3,10,231.9903802126646,10000,231.9903802126646,10
3656,branching,compiled,check relation,3,10,202.76383496820927,10000,202.76383496820927,10
3657,branching,compiled,check relation,3,10,184.98161248862743,10000,184.98161248862743,10
3658,branching,compiled,check relation,3,10,227.3693569004536,10000,227.3693569004536,10
3659,branching,compiled,check relation,3,10,209.18429270386696,10000,209.18429270386696,10
3660,branching,compiled,check relation,3,100,1378.6595910787582,10000,1378.6595910787582,100
3661,branching,compiled,check relation,3,100,1321.435172110796,10000,1321.435172110796,100
3662,branching,compiled,check relation,3,100,1289.5953804254532,10000,1289.5953804254532,100
3663,branching,compiled,check relation,3,100,1314.8522414267063,10000,1314.8522414267063,100
3664,branching,compiled,check relation,3,100,1479.5687459409237,10000,1479.5687459409237,100
3665,branching,compiled,check relation,3,100,1418.3549266308546,10000,1418.3549266308546,100
3666,branching,compiled,check relation,3,100,1354.5965868979692,10000,1354.5965868979692,100
3667,branching,compiled,check relation,3,100,1472.5174605846405,10000,1472.5174605846405,100
3668,branching,compiled,check relation,3,100,1342.6230568438768,10000,1342.6230568438768,100
3669,branching,compiled,check relation,3,100,1330.5580262094736,10000,1330.5580262094736,100
3670,branching,compiled,check relation,3,100,1288.5599806904793,10000,1288.5599806904793,100
3671,branching,compiled,check relation,3,100,1284.147676080465,10000,1284.147676080465,100
3672,branching,compiled,check relation,3,100,1339.753020554781,10000,1339.753020554781,100
3673,branching,compiled,check relation,3,100,1139.753183349967,10000,1139.753183349967,100
3674,branching,compiled,check relation,3,100,1322.644155472517,10000,1322.644155472517,100
3675,branching,compiled,check relation,3,100,1284.8515678197143,10000,1284.8515678197143,100
3676,branching,compiled,check relation,3,100,1086.3578133285046,10000,1086.3578133285046,100
3677,branching,compiled,check relation,3,100,1100.0178959220648,10000,1100.0178959220648,100
3678,branching,compiled,check relation,3,100,1395.9522638469934,10000,1395.9522638469934,100
3679,branching,compiled,check relation,3,100,1279.5004844665527,10000,1279.5004844665527,100
3680,branching,compiled,check relation,3,100,1086.1923042684791,10000,1086.1923042684791,100
3681,branching,compiled,check relation,3,100,1367.6583990454674,10000,1367.6583990454674,100
3682,branching,compiled,check relation,3,100,1414.4779331982136,10000,1414.4779331982136,100
3683,branching,compiled,check relation,3,100,1108.4135230630636,10000,1108.4135230630636,100
3684,branching,compiled,check relation,3,100,1091.0261627286673,10000,1091.0261627286673,100
3685,branching,compiled,check relation,3,100,1287.5602412968874,10000,1287.5602412968874,100
3686,branching,compiled,check relation,3,100,1280.685080215335,10000,1280.685080215335,100
3687,branching,compiled,check relation,3,100,1307.6425604522228,10000,1307.6425604522228,100
3688,branching,compiled,check relation,3,100,1491.7238764464855,10000,1491.7238764464855,100
3689,branching,compiled,check relation,3,100,1386.6472654044628,10000,1386.6472654044628,100
3690,branching,compiled,check relation,3,500,5844.522401690483,10000,5844.522401690483,500
3691,branching,compiled,check relation,3,500,6293.440792709589,10000,6293.440792709589,500
3692,branching,compiled,check relation,3,500,6183.396885171533,10000,6183.396885171533,500
3693,branching,compiled,check relation,3,500,5363.240476697683,10000,5363.240476697683,500
3694,branching,compiled,check relation,3,500,6405.999397858977,10000,6405.999397858977,500
3695,branching,compiled,check relation,3,500,6543.772775679827,10000,6543.772775679827,500
3696,branching,compiled,check relation,3,500,5966.408912092447,10000,5966.408912092447,500
3697,branching,compiled,check relation,3,500,6240.545511245728,10000,6240.545511245728,500
3698,branching,compiled,check relation,3,500,6032.05301053822,10000,6032.05301053822,500
3699,branching,compiled,check relation,3,500,6713.943852111697,10000,6713.943852111697,500
3700,branching,compiled,check relation,3,500,6062.4129846692085,10000,6062.4129846692085,500
3701,branching,compiled,check relation,3,500,5874.701691791415,10000,5874.701691791415,500
3702,branching,compiled,check relation,3,500,5403.513070195913,10000,5403.513070195913,500
3703,branching,compiled,check relation,3,500,6145.433200523257,10000,6145.433200523257,500
3704,branching,compiled,check relation,3,500,5410.6805343180895,10000,5410.6805343180895,500
3705,branching,compiled,check relation,3,500,5637.308226898313,10000,5637.308226898313,500
3706,branching,compiled,check relation,3,500,6208.572622388601,10000,6208.572622388601,500
3707,branching,compiled,check relation,3,500,5639.286054298282,10000,5639.286054298282,500
3708,branching,compiled,check relation,3,500,5556.69379606843,10000,5556.69379606843,500
3709,branching,compiled,check relation,3,500,5520.205361768603,10000,5520.205361768603,500
3710,branching,compiled,check relation,3,500,5710.516087710857,10000,5710.516087710857,500
3711,branching,compiled,check relation,3,500,6269.27737519145,10000,6269.27737519145,500
3712,branching,compiled,check relation,3,500,5790.61102680862,10000,5790.61102680862,500
3713,branching,compiled,check relation,3,500,5383.6390953511,10000,5383.6390953511,500
3714,branching,compiled,check relation,3,500,6438.469482585788,10000,6438.469482585788,500
3715,branching,compiled,check relation,3,500,5929.687015712261,10000,5929.687015712261,500
3716,branching,compiled,check relation,3,500,5378.469219431281,10000,5378.469219431281,500
3717,branching,compiled,check relation,3,500,5869.50876750052,10000,5869.50876750052,500
3718,branching,compiled,check relation,3,500,5604.60526496172,10000,5604.60526496172,500
3719,branching,compiled,check relation,3,500,5776.651246473193,10000,5776.651246473193,500
3720,branching,compiled,check relation,3,1000,12611.433319747448,10000,12611.433319747448,1000
3721,branching,compiled,check relation,3,1000,11814.14883583784,10000,11814.14883583784,1000
3722,branching,compiled,check relation,3,1000,11168.698027729988,10000,11168.698027729988,1000
3723,branching,compiled,check relation,3,1000,11044.374130666256,10000,11044.374130666256,1000
3724,branching,compiled,check relation,3,1000,11520.378159359096,10000,11520.378159359096,1000
3725,branching,compiled,check relation,3,1000,11000.20911730826,10000,11000.20911730826,1000
3726,branching,compiled,check relation,3,1000,11466.654179617764,10000,11466.654179617764,1000
3727,branching,compiled,check relation,3,1000,11045.29608786106,10000,11045.29608786106,1000
3728,branching,compiled,check relation,3,1000,11210.6432300061,10000,11210.6432300061,1000
3729,branching,compiled,check relation,3,1000,11183.20762179792,10000,11183.20762179792,1000
3730,branching,compiled,check relation,3,1000,11034.419395029545,10000,11034.419395029545,1000
3731,branching,compiled,check relation,3,1000,11103.009229525924,10000,11103.009229525924,1000
3732,branching,compiled,check relation,3,1000,10732.90286026895,10000,10732.90286026895,1000
3733,branching,compiled,check relation,3,1000,12050.711257383227,10000,12050.711257383227,1000
3734,branching,compiled,check relation,3,1000,11035.232970491052,10000,11035.232970491052,1000
3735,branching,compiled,check relation,3,1000,11066.043449565768,10000,11066.043449565768,1000
3736,branching,compiled,check relation,3,1000,11104.643419384956,10000,11104.643419384956,1000
3737,branching,compiled,check relation,3,1000,10729.293413460256,10000,10729.293413460256,1000
3738,branching,compiled,check relation,3,1000,11774.250376969576,10000,11774.250376969576,1000
3739,branching,compiled,check relation,3,1000,11435.431452468038,10000,11435.431452468038,1000
3740,branching,compiled,check relation,3,1000,11286.825437098742,10000,11286.825437098742,1000
3741,branching,compiled,check relation,3,1000,11111.615670844913,10000,11111.615670844913,1000
3742,branching,compiled,check relation,3,1000,11413.697907701137,10000,11413.697907701137,1000
3743,branching,compiled,check relation,3,1000,11151.58224478364,10000,11151.58224478364,1000
3744,branching,compiled,check relation,3,1000,10726.558914408088,10000,10726.558914408088,1000
3745,branching,compiled,check relation,3,1000,12626.627936959268,10000,12626.627936959268,1000
3746,branching,compiled,check relation,3,1000,10772.007200866938,10000,10772.007200866938,1000
3747,branching,compiled,check relation,3,1000,10708.948820829391,10000,10708.948820829391,1000
3748,branching,compiled,check relation,3,1000,11303.694870322945,10000,11303.694870322945,1000
3749,branching,compiled,check relation,3,1000,10915.882164612412,10000,10915.882164612412,1000
3750,branching,compiled,branch time relation,3,1,49.417655915021896,10000,49.417655915021896,1
3751,branching,compiled,branch time relation,3,1,55.38727715611458,10000,55.38727715611458,1
3752,branching,compiled,branch time relation,3,1,51.23069137334824,10000,51.23069137334824,1
3753,branching,compiled,branch time relation,3,1,48.99825155735016,10000,48.99825155735016,1
3754,branching,compiled,branch time relation,3,1,53.146665915846825,10000,53.146665915846825,1
3755,branching,compiled,branch time relation,3,1,49.34547282755375,10000,49.34547282755375,1
3756,branching,compiled,branch time relation,3,1,51.20795778930187,10000,51.20795778930187,1
