,scenario,version,library,input,time,time in ms,# independent functions,gc_enabled
3354,natPar8.timing,compiled,list_sum,1000,2164.1418244689703,2164.1418244689703,8,False
3355,natPar8.timing,compiled,list_sum,1000,2197.232600301504,2197.232600301504,8,False
3356,natPar8.timing,compiled,list_sum,1000,2148.8846242427826,2148.8846242427826,8,False
3357,natPar8.timing,compiled,list_sum,1000,2075.40636882186,2075.40636882186,8,False
3358,natPar8.timing,compiled,list_sum,1000,2113.552549853921,2113.552549853921,8,False
3359,natPar8.timing,compiled,list_sum,1000,2113.764839246869,2113.764839246869,8,False
3360,natPar8.timing,compiled,list_io,1,37.65163384377957,37.65163384377957,8,False
3361,natPar8.timing,compiled,list_io,1,33.86165015399456,33.86165015399456,8,False
3362,natPar8.timing,compiled,list_io,1,35.65610758960247,35.65610758960247,8,False
3363,natPar8.timing,compiled,list_io,1,36.46065853536129,36.46065853536129,8,False
3364,natPar8.timing,compiled,list_io,1,37.32568025588989,37.32568025588989,8,False
3365,natPar8.timing,compiled,list_io,1,42.09305718541145,42.09305718541145,8,False
3366,natPar8.timing,compiled,list_io,1,34.61746126413345,34.61746126413345,8,False
3367,natPar8.timing,compiled,list_io,1,32.648853957653046,32.648853957653046,8,False
3368,natPar8.timing,compiled,list_io,1,31.61746077239513,31.61746077239513,8,False
3369,natPar8.timing,compiled,list_io,1,38.147687911987305,38.147687911987305,8,False
3370,natPar8.timing,compiled,list_io,1,38.82165998220444,38.82165998220444,8,False
3371,natPar8.timing,compiled,list_io,1,40.61667248606682,40.61667248606682,8,False
3372,natPar8.timing,compiled,list_io,1,41.332678869366646,41.332678869366646,8,False
3373,natPar8.timing,compiled,list_io,1,35.47469340264797,35.47469340264797,8,False
3374,natPar8.timing,compiled,list_io,1,38.65134343504906,38.65134343504906,8,False
3375,natPar8.timing,compiled,list_io,1,40.69812968373299,40.69812968373299,8,False
3376,natPar8.timing,compiled,list_io,1,42.41656512022018,42.41656512022018,8,False
3377,natPar8.timing,compiled,list_io,1,42.79875569045544,42.79875569045544,8,False
3378,natPar8.timing,compiled,list_io,1,35.38796864449978,35.38796864449978,8,False
3379,natPar8.timing,compiled,list_io,1,34.60323438048363,34.60323438048363,8,False
3380,natPar8.timing,compiled,list_io,10,44.17440481483936,44.17440481483936,8,False
3381,natPar8.timing,compiled,list_io,10,45.05506716668606,45.05506716668606,8,False
3382,natPar8.timing,compiled,list_io,10,45.3511755913496,45.3511755913496,8,False
3383,natPar8.timing,compiled,list_io,10,44.62444595992565,44.62444595992565,8,False
3384,natPar8.timing,compiled,list_io,10,48.60558919608593,48.60558919608593,8,False
3385,natPar8.timing,compiled,list_io,10,46.90523073077202,46.90523073077202,8,False
3386,natPar8.timing,compiled,list_io,10,46.3618878275156,46.3618878275156,8,False
3387,natPar8.timing,compiled,list_io,10,49.6775284409523,49.6775284409523,8,False
3388,natPar8.timing,compiled,list_io,10,46.938324347138405,46.938324347138405,8,False
3389,natPar8.timing,compiled,list_io,10,45.68128846585751,45.68128846585751,8,False
3390,natPar8.timing,compiled,list_io,10,46.63529619574547,46.63529619574547,8,False
3391,natPar8.timing,compiled,list_io,10,46.05453833937645,46.05453833937645,8,False
3392,natPar8.timing,compiled,list_io,10,47.63757437467575,47.63757437467575,8,False
3393,natPar8.timing,compiled,list_io,10,46.82796820998192,46.82796820998192,8,False
3394,natPar8.timing,compiled,list_io,10,45.36150209605694,45.36150209605694,8,False
3395,natPar8.timing,compiled,list_io,10,62.71539442241192,62.71539442241192,8,False
3396,natPar8.timing,compiled,list_io,10,47.61826433241367,47.61826433241367,8,False
3397,natPar8.timing,compiled,list_io,10,47.577233985066414,47.577233985066414,8,False
3398,natPar8.timing,compiled,list_io,10,45.00085115432739,45.00085115432739,8,False
3399,natPar8.timing,compiled,list_io,10,46.22958414256573,46.22958414256573,8,False
3400,natPar8.timing,compiled,list_io,100,195.09845599532127,195.09845599532127,8,False
3401,natPar8.timing,compiled,list_io,100,240.1161659508944,240.1161659508944,8,False
3402,natPar8.timing,compiled,list_io,100,230.6379731744528,230.6379731744528,8,False
3403,natPar8.timing,compiled,list_io,100,212.8593809902668,212.8593809902668,8,False
3404,natPar8.timing,compiled,list_io,100,196.9511471688748,196.9511471688748,8,False
3405,natPar8.timing,compiled,list_io,100,235.20842380821705,235.20842380821705,8,False
3406,natPar8.timing,compiled,list_io,100,235.74663512408733,235.74663512408733,8,False
3407,natPar8.timing,compiled,list_io,100,218.53285655379293,218.53285655379293,8,False
3408,natPar8.timing,compiled,list_io,100,196.01983577013016,196.01983577013016,8,False
3409,natPar8.timing,compiled,list_io,100,252.7516931295395,252.7516931295395,8,False
3410,natPar8.timing,compiled,list_io,100,240.2070742100477,240.2070742100477,8,False
3411,natPar8.timing,compiled,list_io,100,233.5451934486628,233.5451934486628,8,False
3412,natPar8.timing,compiled,list_io,100,212.42426708340645,212.42426708340645,8,False
3413,natPar8.timing,compiled,list_io,100,200.56182891130447,200.56182891130447,8,False
3414,natPar8.timing,compiled,list_io,100,230.9234999120236,230.9234999120236,8,False
3415,natPar8.timing,compiled,list_io,100,232.05748200416565,232.05748200416565,8,False
3416,natPar8.timing,compiled,list_io,100,237.04960756003857,237.04960756003857,8,False
3417,natPar8.timing,compiled,list_io,100,222.95488603413105,222.95488603413105,8,False
3418,natPar8.timing,compiled,list_io,100,197.629040107131,197.629040107131,8,False
3419,natPar8.timing,compiled,list_io,100,265.2588933706284,265.2588933706284,8,False
3420,natPar8.timing,compiled,list_io,1000,1694.0101608633995,1694.0101608633995,8,False
3421,natPar8.timing,compiled,list_io,1000,1607.9999320209026,1607.9999320209026,8,False
3422,natPar8.timing,compiled,list_io,1000,1559.0159371495247,1559.0159371495247,8,False
3423,natPar8.timing,compiled,list_io,1000,1634.8566226661203,1634.8566226661203,8,False
3424,natPar8.timing,compiled,list_io,1000,1575.2867739647627,1575.2867739647627,8,False
3425,natPar8.timing,compiled,list_io,1000,1528.96136790514,1528.96136790514,8,False
3426,natPar8.timing,compiled,list_io,1000,1629.8451572656631,1629.8451572656631,8,False
3427,natPar8.timing,compiled,list_io,1000,1762.5290025025606,1762.5290025025606,8,False
3428,natPar8.timing,compiled,list_io,1000,1549.4817346334455,1549.4817346334455,8,False
3429,natPar8.timing,compiled,list_io,1000,1515.174763277173,1515.174763277173,8,False
3430,natPar8.timing,compiled,list_io,1000,1550.23811198771,1550.23811198771,8,False
3431,natPar8.timing,compiled,list_io,1000,1706.4071167260408,1706.4071167260408,8,False
3432,natPar8.timing,compiled,list_io,1000,1614.762334153056,1614.762334153056,8,False
3433,natPar8.timing,compiled,list_io,1000,1538.6666730046272,1538.6666730046272,8,False
3434,natPar8.timing,compiled,list_io,1000,1774.1878665983677,1774.1878665983677,8,False
3435,natPar8.timing,compiled,list_io,1000,1766.8380923569202,1766.8380923569202,8,False
3436,natPar8.timing,compiled,list_io,1000,1527.4347756057978,1527.4347756057978,8,False
3437,natPar8.timing,compiled,list_io,1000,1515.402764081955,1515.402764081955,8,False
3438,natPar8.timing,compiled,list_io,1000,1532.970881089568,1532.970881089568,8,False
3439,natPar8.timing,compiled,list_io,1000,1565.9756436944008,1565.9756436944008,8,False
3440,natPar8.timing,compiled,pass,1,37.27779537439346,37.27779537439346,8,False
3441,natPar8.timing,compiled,pass,1,32.443663105368614,32.443663105368614,8,False
3442,natPar8.timing,compiled,pass,1,37.21434623003006,37.21434623003006,8,False
3443,natPar8.timing,compiled,pass,1,46.10389098525047,46.10389098525047,8,False
3444,natPar8.timing,compiled,pass,1,34.805890172719955,34.805890172719955,8,False
3445,natPar8.timing,compiled,pass,1,37.64833137392998,37.64833137392998,8,False
3446,natPar8.timing,compiled,pass,1,36.842284724116325,36.842284724116325,8,False
3447,natPar8.timing,compiled,pass,1,34.41581130027771,34.41581130027771,8,False
3448,natPar8.timing,compiled,pass,1,35.28834693133831,35.28834693133831,8,False
3449,natPar8.timing,compiled,pass,1,37.70128265023232,37.70128265023232,8,False
3450,natPar8.timing,compiled,pass,1,36.21607646346092,36.21607646346092,8,False
3451,natPar8.timing,compiled,pass,1,45.024195685982704,45.024195685982704,8,False
3452,natPar8.timing,compiled,pass,1,33.236708492040634,33.236708492040634,8,False
3453,natPar8.timing,compiled,pass,1,30.26738762855529,30.26738762855529,8,False
3454,natPar8.timing,compiled,pass,1,32.909246161580086,32.909246161580086,8,False
3455,natPar8.timing,compiled,pass,1,34.704918041825294,34.704918041825294,8,False
3456,natPar8.timing,compiled,pass,1,34.64140370488167,34.64140370488167,8,False
3457,natPar8.timing,compiled,pass,1,36.59841977059841,36.59841977059841,8,False
3458,natPar8.timing,compiled,pass,1,36.792317405343056,36.792317405343056,8,False
3459,natPar8.timing,compiled,pass,1,39.52370584011078,39.52370584011078,8,False
3460,natPar8.timing,compiled,pass,10,33.633459359407425,33.633459359407425,8,False
3461,natPar8.timing,compiled,pass,10,42.45413467288017,42.45413467288017,8,False
3462,natPar8.timing,compiled,pass,10,32.54547342658043,32.54547342658043,8,False
3463,natPar8.timing,compiled,pass,10,45.69021798670292,45.69021798670292,8,False
3464,natPar8.timing,compiled,pass,10,38.42702694237232,38.42702694237232,8,False
3465,natPar8.timing,compiled,pass,10,38.63208740949631,38.63208740949631,8,False
3466,natPar8.timing,compiled,pass,10,32.301463186740875,32.301463186740875,8,False
3467,natPar8.timing,compiled,pass,10,34.811267629265785,34.811267629265785,8,False
3468,natPar8.timing,compiled,pass,10,34.42542068660259,34.42542068660259,8,False
3469,natPar8.timing,compiled,pass,10,38.87089900672436,38.87089900672436,8,False
3470,natPar8.timing,compiled,pass,10,34.117456525564194,34.117456525564194,8,False
3471,natPar8.timing,compiled,pass,10,40.84480740129948,40.84480740129948,8,False
3472,natPar8.timing,compiled,pass,10,35.30075214803219,35.30075214803219,8,False
3473,natPar8.timing,compiled,pass,10,37.17914782464504,37.17914782464504,8,False
3474,natPar8.timing,compiled,pass,10,42.12379083037376,42.12379083037376,8,False
3475,natPar8.timing,compiled,pass,10,36.66531294584274,36.66531294584274,8,False
3476,natPar8.timing,compiled,pass,10,39.28077593445778,39.28077593445778,8,False
3477,natPar8.timing,compiled,pass,10,32.24261477589607,32.24261477589607,8,False
3478,natPar8.timing,compiled,pass,10,47.88661189377308,47.88661189377308,8,False
3479,natPar8.timing,compiled,pass,10,38.5621078312397,38.5621078312397,8,False
3480,natPar8.timing,compiled,pass,100,47.8973351418972,47.8973351418972,8,False
3481,natPar8.timing,compiled,pass,100,36.65241412818432,36.65241412818432,8,False
3482,natPar8.timing,compiled,pass,100,41.67746566236019,41.67746566236019,8,False
3483,natPar8.timing,compiled,pass,100,38.10754977166653,38.10754977166653,8,False
3484,natPar8.timing,compiled,pass,100,38.49280811846256,38.49280811846256,8,False
3485,natPar8.timing,compiled,pass,100,43.918199837207794,43.918199837207794,8,False
3486,natPar8.timing,compiled,pass,100,38.95820491015911,38.95820491015911,8,False
3487,natPar8.timing,compiled,pass,100,37.02192381024361,37.02192381024361,8,False
3488,natPar8.timing,compiled,pass,100,33.45896117389202,33.45896117389202,8,False
3489,natPar8.timing,compiled,pass,100,40.22667184472084,40.22667184472084,8,False
3490,natPar8.timing,compiled,pass,100,37.22067177295685,37.22067177295685,8,False
3491,natPar8.timing,compiled,pass,100,30.51873110234737,30.51873110234737,8,False
3492,natPar8.timing,compiled,pass,100,36.38711199164391,36.38711199164391,8,False
3493,natPar8.timing,compiled,pass,100,34.98201444745064,34.98201444745064,8,False
3494,natPar8.timing,compiled,pass,100,45.133963227272034,45.133963227272034,8,False
3495,natPar8.timing,compiled,pass,100,38.5905671864748,38.5905671864748,8,False
3496,natPar8.timing,compiled,pass,100,42.01691225171089,42.01691225171089,8,False
3497,natPar8.timing,compiled,pass,100,30.106008052825928,30.106008052825928,8,False
3498,natPar8.timing,compiled,pass,100,33.342938870191574,33.342938870191574,8,False
3499,natPar8.timing,compiled,pass,100,35.973405465483665,35.973405465483665,8,False
3500,natPar8.timing,compiled,pass,1000,40.72413221001625,40.72413221001625,8,False
3501,natPar8.timing,compiled,pass,1000,31.249916180968285,31.249916180968285,8,False
3502,natPar8.timing,compiled,pass,1000,39.84308801591396,39.84308801591396,8,False
3503,natPar8.timing,compiled,pass,1000,32.35161677002907,32.35161677002907,8,False
3504,natPar8.timing,compiled,pass,1000,35.577986389398575,35.577986389398575,8,False
3505,natPar8.timing,compiled,pass,1000,35.021694377064705,35.021694377064705,8,False
3506,natPar8.timing,compiled,pass,1000,40.16433656215668,40.16433656215668,8,False
3507,natPar8.timing,compiled,pass,1000,37.18556836247444,37.18556836247444,8,False
3508,natPar8.timing,compiled,pass,1000,34.96263548731804,34.96263548731804,8,False
3509,natPar8.timing,compiled,pass,1000,33.12305547297001,33.12305547297001,8,False
3510,natPar8.timing,compiled,pass,1000,39.1205009073019,39.1205009073019,8,False
3511,natPar8.timing,compiled,pass,1000,31.98350220918656,31.98350220918656,8,False
3512,natPar8.timing,compiled,pass,1000,36.29038296639919,36.29038296639919,8,False
3513,natPar8.timing,compiled,pass,1000,46.96985520422459,46.96985520422459,8,False
3514,natPar8.timing,compiled,pass,1000,41.3497518748045,41.3497518748045,8,False
3515,natPar8.timing,compiled,pass,1000,36.1439473927021,36.1439473927021,8,False
3516,natPar8.timing,compiled,pass,1000,36.094238981604576,36.094238981604576,8,False
3517,natPar8.timing,compiled,pass,1000,43.38381625711918,43.38381625711918,8,False
3518,natPar8.timing,compiled,pass,1000,41.41570255160332,41.41570255160332,8,False
3519,natPar8.timing,compiled,pass,1000,36.50789521634579,36.50789521634579,8,False
3520,natPar28.timing,sequential,lists,1,71.47951051592827,71.47951051592827,28,False
3521,natPar28.timing,sequential,lists,1,94.53922137618063,94.53922137618063,28,False
3522,natPar28.timing,sequential,lists,1,82.67124369740486,82.67124369740486,28,False
3523,natPar28.timing,sequential,lists,1,58.896467089653015,58.896467089653015,28,False
3524,natPar28.timing,sequential,lists,1,47.58526757359505,47.58526757359505,28,False
3525,natPar28.timing,sequential,lists,1,47.92560078203678,47.92560078203678,28,False
3526,natPar28.timing,sequential,lists,1,47.60339483618736,47.60339483618736,28,False
3527,natPar28.timing,sequential,lists,1,47.58745990693569,47.58745990693569,28,False
3528,natPar28.timing,sequential,lists,1,47.91470058262348,47.91470058262348,28,False
3529,natPar28.timing,sequential,lists,1,47.630561515688896,47.630561515688896,28,False
3530,natPar28.timing,sequential,lists,10,538.3712127804756,538.3712127804756,28,False
3531,natPar28.timing,sequential,lists,10,532.932348549366,532.932348549366,28,False
3532,natPar28.timing,sequential,lists,10,504.4781360775232,504.4781360775232,28,False
3533,natPar28.timing,sequential,lists,10,448.1550734490156,448.1550734490156,28,False
3534,natPar28.timing,sequential,lists,10,448.3442083001137,448.3442083001137,28,False
3535,natPar28.timing,sequential,lists,10,448.11592623591423,448.11592623591423,28,False
3536,natPar28.timing,sequential,lists,10,448.4377037733793,448.4377037733793,28,False
3537,natPar28.timing,sequential,lists,10,447.5008882582188,447.5008882582188,28,False
3538,natPar28.timing,sequential,lists,10,449.79956559836864,449.79956559836864,28,False
3539,natPar28.timing,sequential,lists,10,448.9224832504988,448.9224832504988,28,False
3540,natPar28.timing,sequential,lists,100,4705.0441801548,4705.0441801548,28,False
3541,natPar28.timing,sequential,lists,100,4663.727533072233,4663.727533072233,28,False
3542,natPar28.timing,sequential,lists,100,4677.788887172937,4677.788887172937,28,False
3543,natPar28.timing,sequential,lists,100,4628.241218626499,4628.241218626499,28,False
3544,natPar28.timing,sequential,lists,100,4672.395406290889,4672.395406290889,28,False
3545,natPar28.timing,sequential,lists,100,4686.374297365546,4686.374297365546,28,False
3546,natPar28.timing,sequential,lists,100,4622.358018532395,4622.358018532395,28,False
3547,natPar28.timing,sequential,lists,100,4670.742372050881,4670.742372050881,28,False
3548,natPar28.timing,sequential,lists,100,4630.922732874751,4630.922732874751,28,False
3549,natPar28.timing,sequential,lists,100,4694.147733971477,4694.147733971477,28,False
3550,natPar28.timing,sequential,lists,1000,52076.13756507635,52076.13756507635,28,False
3551,natPar28.timing,sequential,lists,1000,51162.445947527885,51162.445947527885,28,False
3552,natPar28.timing,sequential,lists,1000,51350.21925903857,51350.21925903857,28,False
3553,natPar28.timing,sequential,lists,1000,51215.03680571914,51215.03680571914,28,False
3554,natPar28.timing,sequential,lists,1000,51240.40841311216,51240.40841311216,28,False
3555,natPar28.timing,sequential,lists,1000,51158.31020660698,51158.31020660698,28,False
3556,natPar28.timing,sequential,lists,1000,51046.37806117535,51046.37806117535,28,False
3557,natPar28.timing,sequential,lists,1000,51174.68445189297,51174.68445189297,28,False
3558,natPar28.timing,sequential,lists,1000,51143.95825192332,51143.95825192332,28,False
3559,natPar28.timing,sequential,lists,1000,51638.59850540757,51638.59850540757,28,False
3560,natPar28.timing,sequential,list_sum,1,44.99506764113903,44.99506764113903,28,False
3561,natPar28.timing,sequential,list_sum,1,39.51320797204971,39.51320797204971,28,False
3562,natPar28.timing,sequential,list_sum,1,47.94547148048878,47.94547148048878,28,False
3563,natPar28.timing,sequential,list_sum,1,48.83728548884392,48.83728548884392,28,False
3564,natPar28.timing,sequential,list_sum,1,46.35188914835453,46.35188914835453,28,False
3565,natPar28.timing,sequential,list_sum,1,39.51733559370041,39.51733559370041,28,False
3566,natPar28.timing,sequential,list_sum,1,39.512718096375465,39.512718096375465,28,False
3567,natPar28.timing,sequential,list_sum,1,40.43685086071491,40.43685086071491,28,False
3568,natPar28.timing,sequential,list_sum,1,39.53607939183712,39.53607939183712,28,False
3569,natPar28.timing,sequential,list_sum,1,39.53399136662483,39.53399136662483,28,False
3570,natPar28.timing,sequential,list_sum,10,443.3561619371176,443.3561619371176,28,False
3571,natPar28.timing,sequential,list_sum,10,444.286959245801,444.286959245801,28,False
3572,natPar28.timing,sequential,list_sum,10,442.9695419967175,442.9695419967175,28,False
3573,natPar28.timing,sequential,list_sum,10,445.5651994794607,445.5651994794607,28,False
3574,natPar28.timing,sequential,list_sum,10,444.7425175458193,444.7425175458193,28,False
3575,natPar28.timing,sequential,list_sum,10,443.112725391984,443.112725391984,28,False
3576,natPar28.timing,sequential,list_sum,10,442.5578080117703,442.5578080117703,28,False
3577,natPar28.timing,sequential,list_sum,10,443.50142404437065,443.50142404437065,28,False
3578,natPar28.timing,sequential,list_sum,10,491.26535654067993,491.26535654067993,28,False
3579,natPar28.timing,sequential,list_sum,10,443.6456449329853,443.6456449329853,28,False
3580,natPar28.timing,sequential,list_sum,100,4567.61378981173,4567.61378981173,28,False
3581,natPar28.timing,sequential,list_sum,100,4611.141202971339,4611.141202971339,28,False
3582,natPar28.timing,sequential,list_sum,100,4560.9981920570135,4560.9981920570135,28,False
3583,natPar28.timing,sequential,list_sum,100,4858.677916228771,4858.677916228771,28,False
3584,natPar28.timing,sequential,list_sum,100,4569.716259837151,4569.716259837151,28,False
3585,natPar28.timing,sequential,list_sum,100,4876.866677775979,4876.866677775979,28,False
3586,natPar28.timing,sequential,list_sum,100,4567.398691549897,4567.398691549897,28,False
3587,natPar28.timing,sequential,list_sum,100,4620.783489197493,4620.783489197493,28,False
3588,natPar28.timing,sequential,list_sum,100,4564.8480243980885,4564.8480243980885,28,False
3589,natPar28.timing,sequential,list_sum,100,4659.715702757239,4659.715702757239,28,False
3590,natPar28.timing,sequential,list_sum,1000,51687.89659067989,51687.89659067989,28,False
3591,natPar28.timing,sequential,list_sum,1000,50578.88930849731,50578.88930849731,28,False
3592,natPar28.timing,sequential,list_sum,1000,50617.808582261205,50617.808582261205,28,False
3593,natPar28.timing,sequential,list_sum,1000,50894.96118947864,50894.96118947864,28,False
3594,natPar28.timing,sequential,list_sum,1000,50694.769307971,50694.769307971,28,False
3595,natPar28.timing,sequential,list_sum,1000,50580.45702427626,50580.45702427626,28,False
3596,natPar28.timing,sequential,list_sum,1000,50613.26899193227,50613.26899193227,28,False
3597,natPar28.timing,sequential,list_sum,1000,50654.79535795748,50654.79535795748,28,False
3598,natPar28.timing,sequential,list_sum,1000,50792.94378310442,50792.94378310442,28,False
3599,natPar28.timing,sequential,list_sum,1000,50750.93794427812,50750.93794427812,28,False
3600,natPar28.timing,sequential,list_io,1,39.874034002423286,39.874034002423286,28,False
3601,natPar28.timing,sequential,list_io,1,39.37080688774586,39.37080688774586,28,False
3602,natPar28.timing,sequential,list_io,1,39.67192769050598,39.67192769050598,28,False
3603,natPar28.timing,sequential,list_io,1,39.36397470533848,39.36397470533848,28,False
3604,natPar28.timing,sequential,list_io,1,39.267679676413536,39.267679676413536,28,False
3605,natPar28.timing,sequential,list_io,1,39.7668331861496,39.7668331861496,28,False
3606,natPar28.timing,sequential,list_io,1,39.25336338579655,39.25336338579655,28,False
3607,natPar28.timing,sequential,list_io,1,39.28287699818611,39.28287699818611,28,False
3608,natPar28.timing,sequential,list_io,1,40.374575182795525,40.374575182795525,28,False
3609,natPar28.timing,sequential,list_io,1,39.87168148159981,39.87168148159981,28,False
3610,natPar28.timing,sequential,list_io,10,400.79414658248425,400.79414658248425,28,False
3611,natPar28.timing,sequential,list_io,10,399.88755248487,399.88755248487,28,False
3612,natPar28.timing,sequential,list_io,10,398.112365975976,398.112365975976,28,False
3613,natPar28.timing,sequential,list_io,10,402.6267249137163,402.6267249137163,28,False
3614,natPar28.timing,sequential,list_io,10,402.1462313830853,402.1462313830853,28,False
3615,natPar28.timing,sequential,list_io,10,401.1828172951937,401.1828172951937,28,False
3616,natPar28.timing,sequential,list_io,10,398.48270639777184,398.48270639777184,28,False
3617,natPar28.timing,sequential,list_io,10,402.4881813675165,402.4881813675165,28,False
3618,natPar28.timing,sequential,list_io,10,401.3572596013546,401.3572596013546,28,False
3619,natPar28.timing,sequential,list_io,10,401.43816731870174,401.43816731870174,28,False
3620,natPar28.timing,sequential,list_io,100,3922.40278981626,3922.40278981626,28,False
3621,natPar28.timing,sequential,list_io,100,3878.7464387714863,3878.7464387714863,28,False
3622,natPar28.timing,sequential,list_io,100,3928.786246106029,3928.786246106029,28,False
3623,natPar28.timing,sequential,list_io,100,3936.025395989418,3936.025395989418,28,False
3624,natPar28.timing,sequential,list_io,100,3920.1758671551934,3920.1758671551934,28,False
3625,natPar28.timing,sequential,list_io,100,3877.9253140091896,3877.9253140091896,28,False
3626,natPar28.timing,sequential,list_io,100,3879.414601251483,3879.414601251483,28,False
3627,natPar28.timing,sequential,list_io,100,3926.950138062239,3926.950138062239,28,False
3628,natPar28.timing,sequential,list_io,100,3883.495014160872,3883.495014160872,28,False
3629,natPar28.timing,sequential,list_io,100,3911.62352822721,3911.62352822721,28,False
3630,natPar28.timing,sequential,list_io,1000,38298.28744381666,38298.28744381666,28,False
3631,natPar28.timing,sequential,list_io,1000,38673.18150028586,38673.18150028586,28,False
3632,natPar28.timing,sequential,list_io,1000,38237.45986260474,38237.45986260474,28,False
3633,natPar28.timing,sequential,list_io,1000,38859.07097347081,38859.07097347081,28,False
3634,natPar28.timing,sequential,list_io,1000,38316.380616277456,38316.380616277456,28,False
3635,natPar28.timing,sequential,list_io,1000,38304.36521396041,38304.36521396041,28,False
3636,natPar28.timing,sequential,list_io,1000,38476.00834816694,38476.00834816694,28,False
3637,natPar28.timing,sequential,list_io,1000,38625.2241563052,38625.2241563052,28,False
3638,natPar28.timing,sequential,list_io,1000,38399.16259422898,38399.16259422898,28,False
3639,natPar28.timing,sequential,list_io,1000,38393.8134405762,38393.8134405762,28,False
3640,natPar28.timing,sequential,pass,1,0.0276081264019012,0.0276081264019012,28,False
3641,natPar28.timing,sequential,pass,1,0.0035800039768218,0.0035800039768218,28,False
3642,natPar28.timing,sequential,pass,1,0.0031404197216033,0.0031404197216033,28,False
3643,natPar28.timing,sequential,pass,1,0.003024935722351,0.003024935722351,28,False
3644,natPar28.timing,sequential,pass,1,0.0030528753995895,0.0030528753995895,28,False
3645,natPar28.timing,sequential,pass,1,0.0029914081096649,0.0029914081096649,28,False
3646,natPar28.timing,sequential,pass,1,0.0029392540454864,0.0029392540454864,28,False
3647,natPar28.timing,sequential,pass,1,0.0029578804969787,0.0029578804969787,28,False
3648,natPar28.timing,sequential,pass,1,0.0029467046260833,0.0029467046260833,28,False
3649,natPar28.timing,sequential,pass,1,0.0029876828193664,0.0029876828193664,28,False
3650,natPar28.timing,sequential,pass,10,0.0043995678424835,0.0043995678424835,28,False
3651,natPar28.timing,sequential,pass,10,0.0033415853977203,0.0033415853977203,28,False
3652,natPar28.timing,sequential,pass,10,0.0032484531402587,0.0032484531402587,28,False
3653,natPar28.timing,sequential,pass,10,0.0032130628824234,0.0032130628824234,28,False
3654,natPar28.timing,sequential,pass,10,0.0032074749469757,0.0032074749469757,28,False
3655,natPar28.timing,sequential,pass,10,0.0031422823667526,0.0031422823667526,28,False
3656,natPar28.timing,sequential,pass,10,0.0031869858503341,0.0031869858503341,28,False
3657,natPar28.timing,sequential,pass,10,0.0031515955924987,0.0031515955924987,28,False
3658,natPar28.timing,sequential,pass,10,0.0033378601074218,0.0033378601074218,28,False
3659,natPar28.timing,sequential,pass,10,0.0032372772693634,0.0032372772693634,28,False
3660,natPar28.timing,sequential,pass,100,0.0042561441659927,0.0042561441659927,28,False
3661,natPar28.timing,sequential,pass,100,0.003419816493988,0.003419816493988,28,False
3662,natPar28.timing,sequential,pass,100,0.0031907111406326,0.0031907111406326,28,False
3663,natPar28.timing,sequential,pass,100,0.0032950192689895,0.0032950192689895,28,False
3664,natPar28.timing,sequential,pass,100,0.0033322721719741,0.0033322721719741,28,False
3665,natPar28.timing,sequential,pass,100,0.0032447278499603,0.0032447278499603,28,False
3666,natPar28.timing,sequential,pass,100,0.0031143426895141,0.0031143426895141,28,False
3667,natPar28.timing,sequential,pass,100,0.0031925737857818,0.0031925737857818,28,False
3668,natPar28.timing,sequential,pass,100,0.0031739473342895,0.0031739473342895,28,False
3669,natPar28.timing,sequential,pass,100,0.0031962990760803,0.0031962990760803,28,False
3670,natPar28.timing,sequential,pass,1000,0.0041369348764419,0.0041369348764419,28,False
3671,natPar28.timing,sequential,pass,1000,0.0033378601074218,0.0033378601074218,28,False
3672,natPar28.timing,sequential,pass,1000,0.0033192336559295,0.0033192336559295,28,False
3673,natPar28.timing,sequential,pass,1000,0.0031907111406326,0.0031907111406326,28,False
3674,natPar28.timing,sequential,pass,1000,0.0031888484954833,0.0031888484954833,28,False
3675,natPar28.timing,sequential,pass,1000,0.0032559037208557,0.0032559037208557,28,False
3676,natPar28.timing,sequential,pass,1000,0.003226101398468,0.003226101398468,28,False
3677,natPar28.timing,sequential,pass,1000,0.003242865204811,0.003242865204811,28,False
3678,natPar28.timing,sequential,pass,1000,0.0032447278499603,0.0032447278499603,28,False
3679,natPar28.timing,sequential,pass,1000,0.0031497329473495,0.0031497329473495,28,False
3680,natPar28.timing,compiled,lists,1,107.9414151608944,107.9414151608944,28,False
3681,natPar28.timing,compiled,lists,1,106.83639161288738,106.83639161288738,28,False
3682,natPar28.timing,compiled,lists,1,108.07443968951702,108.07443968951702,28,False
3683,natPar28.timing,compiled,lists,1,128.08666564524174,128.08666564524174,28,False
3684,natPar28.timing,compiled,lists,1,119.9901606887579,119.9901606887579,28,False
3685,natPar28.timing,compiled,lists,1,125.28221867978571,125.28221867978571,28,False
3686,natPar28.timing,compiled,lists,1,120.41876651346684,120.41876651346684,28,False
3687,natPar28.timing,compiled,lists,1,123.90165217220785,123.90165217220785,28,False
3688,natPar28.timing,compiled,lists,1,116.67398177087308,116.67398177087308,28,False
3689,natPar28.timing,compiled,lists,1,113.472331315279,113.472331315279,28,False
3690,natPar28.timing,compiled,lists,10,142.7324377000332,142.7324377000332,28,False
3691,natPar28.timing,compiled,lists,10,146.42000198364258,146.42000198364258,28,False
3692,natPar28.timing,compiled,lists,10,140.91776311397552,140.91776311397552,28,False
